timestamp_ms,frame,dataset,face_det_ms,gaze_est_ms,blink_det_ms,num_faces,pitch_deg,yaw_deg,ear,blink_rate_bps,engagement_score,engagement_level
1759953102958,1,,122.97272682189941,645.378828048706,52.34980583190918,1,-1.0556488037109375,2.9255828857421875,27.577571184073093,0.0,100.0,1
1759953104028,2,,126.55448913574219,22.081851959228516,10.044336318969727,1,-0.4116668701171875,0.014129638671875,27.380400825910655,0.0,100.0,1
1759953104240,3,,113.99364471435547,9.513378143310547,9.035587310791016,1,-1.3012542724609375,-1.5770263671875,28.066660806180018,0.0,100.0,1
1759953104412,4,,114.59136009216309,19.05059814453125,8.044004440307617,1,0.02642822265625,-0.720458984375,27.97975971208403,0.0,100.0,1
1759953104579,5,,108.03008079528809,7.537364959716797,7.030963897705078,1,1.3492584228515625,-2.2471466064453125,27.239429253429503,0.0,100.0,1
1759953104738,6,,98.07753562927246,9.014129638671875,7.524728775024414,1,-0.4752655029296875,3.07623291015625,27.607273715219137,0.0,100.0,1
1759953104889,7,,110.05473136901855,11.039257049560547,7.515430450439453,1,-1.6139984130859375,2.5586395263671875,26.959279406668564,0.0,100.0,1
1759953105052,8,,98.95014762878418,12.068510055541992,8.03232192993164,1,-0.859375,-0.782501220703125,26.75916318920586,0.0,100.0,1
1759953105205,9,,103.93905639648438,10.017633438110352,7.5244903564453125,1,-1.3294830322265625,0.5457000732421875,26.905820130342534,0.0,100.0,1
1759953105362,10,,98.90937805175781,9.525537490844727,7.031440734863281,1,-1.9346923828125,-1.6776275634765625,26.895105321549448,0.0,100.0,1
1759953105509,11,,96.46296501159668,10.03885269165039,7.525444030761719,1,-2.0719757080078125,-6.9744720458984375,25.535658711993364,0.0,100.0,1
1759953105655,12,,98.89006614685059,14.023065567016602,6.518840789794922,1,0.3397064208984375,-18.681045532226562,24.18878518500987,0.0,96.8416876048223,1
1759953105806,13,,104.44140434265137,18.05424690246582,7.02667236328125,1,-1.0622100830078125,-18.61322021484375,23.711186139730625,0.0,92.85514328038016,1
1759953105964,14,,105.03053665161133,17.041444778442383,6.517648696899414,1,3.575653076171875,-27.010528564453125,24.225124664209044,0.0,88.67950201917839,1
1759953106120,15,,100.42643547058105,13.536214828491211,6.516456604003906,1,-0.079132080078125,-29.504196166992188,25.066980100679082,0.0,84.62235158114055,1
1759953106270,16,,92.35215187072754,7.035017013549805,9.027242660522461,1,3.0433349609375,-31.012115478515625,25.98179671404598,0.0,80.8295716741375,1
1759953106414,17,,113.68107795715332,10.043859481811523,6.527900695800781,1,-2.0597686767578125,-34.5985107421875,26.80987872882839,0.0,77.3604513232012,1
1759953106581,18,,113.25573921203613,10.030984878540039,7.030010223388672,1,-4.882965087890625,-36.68267822265625,27.496604318842635,0.0,74.22732779711014,2
1759953106748,19,,113.03424835205078,13.042211532592773,8.531570434570312,1,-0.5264892578125,-36.99650573730469,28.417541016443536,0.0,71.4178142412465,2
1759953106916,20,,111.5880012512207,12.563228607177734,7.533550262451172,1,0.1082611083984375,-39.819061279296875,28.764390817998013,0.0,68.90750765755269,2
1759953107084,21,,111.05966567993164,11.542797088623047,9.035587310791016,1,-4.553375244140625,-41.796539306640625,29.301888351036446,0.0,66.66723007980073,2
1759953107249,22,,111.13905906677246,14.026403427124023,9.035348892211914,1,-6.248199462890625,-38.60235595703125,28.750185874732487,0.0,64.6670610558605,2
1759953107413,23,,104.55489158630371,8.029699325561523,7.033586502075195,1,-6.026702880859375,-36.92527770996094,29.391150841852518,0.0,62.878475271343376,2
1759953107568,24,,102.49090194702148,8.526325225830078,7.560491561889648,1,-4.710113525390625,-38.97758483886719,28.983528982753686,0.0,61.275367504165004,2
1759953107720,25,,95.55840492248535,8.531570434570312,7.513999938964844,1,-7.67877197265625,-39.73493957519531,28.838875078140255,0.0,59.83443557787769,2
1759953107866,26,,96.4822769165039,16.54958724975586,9.080171585083008,1,-7.581512451171875,-40.402008056640625,29.38068950062243,0.0,58.53520507866858,2
1759953108012,27,,94.4814682006836,10.04791259765625,8.031606674194336,1,-4.6269989013671875,-42.207122802734375,29.283153582335352,0.0,57.359865963640985,2
1759953108159,28,,104.02250289916992,7.518768310546875,7.517576217651367,1,-7.6510009765625,-37.743072509765625,29.99213667468209,0.0,56.29302167501068,2
