timestamp_ms,frame,dataset,face_det_ms,gaze_est_ms,blink_det_ms,num_faces,pitch_deg,yaw_deg,ear,blink_rate_bps,engagement_score,engagement_level
1759953412788,66,,98.94895553588867,10.040044784545898,6.5174102783203125,1,-5.8264923095703125,-34.23808288574219,28.590263137524424,0.0,42.824336881138066,3
1759953412944,67,,97.89681434631348,7.513284683227539,7.513284683227539,1,-7.063446044921875,-35.27302551269531,28.80609363916848,0.0,42.709631581693806,3
1759953413101,68,,95.40295600891113,8.519411087036133,7.034778594970703,1,-9.141128540039062,-34.932037353515625,28.978163566422708,0.0,42.599097867382916,3
1759953413258,69,,101.96328163146973,10.02192497253418,5.519628524780273,1,-9.105499267578125,-40.409027099609375,28.31965564474669,0.0,42.49252834363498,3
1759953413415,70,,116.63269996643066,9.02557373046875,7.531881332397461,1,-8.981124877929688,-36.79669189453125,29.35445858087455,0.0,42.38972883434043,3
1759953413600,71,,218.31083297729492,9.033203125,17.57192611694336,1,-5.61395263671875,-35.61332702636719,29.081083461180143,0.0,42.29051735384138,3
1759953413886,72,,87.33391761779785,7.510900497436523,7.028102874755859,1,-8.393630981445312,-29.880279541015625,29.311648593721593,0.0,42.194723173190866,3
1759953414027,73,,91.85528755187988,9.03630256652832,6.526947021484375,1,-3.7206268310546875,-30.806396484375,28.436832245026277,0.0,42.10218597073488,3
1759953414168,74,,89.86496925354004,10.0250244140625,7.514715194702148,1,2.04461669921875,-28.272598266601562,29.298505003546474,0.0,42.01275505825687,3
1759953414309,75,,86.3497257232666,7.519006729125977,8.018016815185547,1,-1.0606842041015625,-21.529006958007812,29.33861290107985,0.0,41.92628867495235,3
1759953414450,76,,88.34719657897949,7.512807846069336,5.522966384887695,1,0.6888427734375,-17.6964111328125,29.981937432014412,0.0,41.84265334239492,3
1759953414593,77,,97.9616641998291,9.521245956420898,7.52711296081543,1,0.3294677734375,-15.579696655273438,29.702675053146578,0.0,41.76172327443372,3
1759953414749,78,,99.96747970581055,10.047197341918945,6.517887115478516,1,1.31549072265625,-15.395889282226562,29.3488805807539,0.0,41.68337983664234,3
1759953414921,79,,110.99910736083984,9.037256240844727,8.033275604248047,1,-0.618072509765625,-12.975341796875,30.050507464267426,0.0,41.75900686609148,3
1759953415093,80,,100.45766830444336,7.030010223388672,5.518198013305664,1,-1.129638671875,-14.2884521484375,30.58886400572737,0.0,41.94285162175798,3
1759953415251,81,,97.70655632019043,9.026765823364258,6.026029586791992,1,-1.27960205078125,-6.8964996337890625,30.167984282755164,0.0,42.07154295072453,3
1759953415405,82,,116.10150337219238,7.521867752075195,6.552696228027344,1,0.6224517822265625,-4.4243316650390625,29.887688914629997,0.0,42.16162688100111,3
1759953415580,83,,116.55640602111816,8.53109359741211,7.026433944702148,1,3.1935577392578125,-3.08734130859375,30.071332133109777,0.0,42.22468563219472,3
1759953415752,84,,118.04962158203125,9.041070938110352,8.031845092773438,1,0.4554901123046875,-4.087646484375,30.6524066595558,0.0,42.268826758030244,3
1759953415939,85,,102.94699668884277,8.527517318725586,5.513906478881836,1,2.530364990234375,-3.6878509521484375,30.61548895750473,0.0,42.29972554611511,3
1759953416097,86,,91.87698364257812,9.02414321899414,5.008697509765625,1,1.127471923828125,-0.413177490234375,29.625780102216297,0.0,42.321354697774524,3
1759953416238,87,,86.83657646179199,9.033441543579102,6.016016006469727,1,1.841094970703125,-2.638916015625,29.304232242287874,0.0,42.33649510393611,3
1759953416379,88,,92.37790107727051,9.020328521728516,6.522893905639648,1,1.70245361328125,-1.6685791015625,29.23888826831218,0.0,42.34709338824922,3
1759953416541,89,,105.50713539123535,8.526325225830078,8.04448127746582,1,2.566009521484375,-1.5843353271484375,29.15502832865622,0.0,42.3545121872684,3
1759953416708,90,,96.46844863891602,8.034229278564453,5.518198013305664,1,-0.1606903076171875,-0.5253448486328125,28.59170162741969,0.0,42.35970534658182,3
1759953416865,91,,101.47285461425781,10.53619384765625,6.510257720947266,1,1.1699981689453125,-2.7130584716796875,29.087311852820882,0.0,42.363340558101214,3
1759953417021,92,,206.437349319458,10.038614273071289,8.040428161621094,1,0.0467987060546875,-0.457672119140625,29.587381817703253,0.0,42.52453576763525,3
1759953417303,93,,252.6681423187256,30.6549072265625,17.086267471313477,1,0.1242218017578125,-0.6323089599609375,29.21727233166468,0.0,42.800300787945275,3
1759953417693,94,,121.09565734863281,10.55598258972168,12.05301284790039,1,-0.7642822265625,0.4914398193359375,30.053062079953605,0.0,43.16021055156169,3
1759953417885,95,,125.49996376037598,10.02955436706543,9.03773307800293,1,0.3294677734375,0.7286376953125,30.012978274566237,0.0,43.582687160300146,3
1759953418084,96,,104.48431968688965,11.031150817871094,7.519245147705078,1,-0.4346466064453125,-1.0318450927734375,29.204460927749274,0.0,44.05238704893659,3
1759953418243,97,,100.98099708557129,9.030342102050781,6.520271301269531,1,-0.110626220703125,-1.5198822021484375,28.859389021474154,0.0,44.55836425467323,3
1759953418400,98,,95.9312915802002,8.515357971191406,7.0362091064453125,1,-0.5784454345703125,-1.466156005859375,28.93134391389534,0.0,45.092778766917945,3
1759953418560,99,,133.58759880065918,9.019613265991211,15.565872192382812,1,0.4897308349609375,-0.498199462890625,29.17181949828899,0.0,45.64998775082285,3
1759953418760,100,,91.35150909423828,9.031534194946289,5.5217742919921875,1,-0.44415283203125,1.6228179931640625,28.453953374023826,0.0,46.22590576065223,3
1759953418901,101,,87.31818199157715,9.522438049316406,6.016731262207031,1,-1.604217529296875,1.121826171875,29.05626178757505,0.0,46.81755398392181,3
1759953419042,102,,90.36636352539062,7.518529891967773,7.020235061645508,1,-1.0116119384765625,0.930389404296875,28.635509980742256,0.0,47.42274237177176,3
1759953419184,103,,93.88160705566406,6.515026092529297,6.515264511108398,1,-2.107421875,1.1891326904296875,29.15876331228472,0.0,48.039845227579356,3
1759953419325,104,,90.8348560333252,7.026433944702148,6.524085998535156,1,-1.1005706787109375,0.9566192626953125,28.7518032503854,0.0,48.667642560026266,3
1759953419467,105,,89.8749828338623,7.016420364379883,6.016254425048828,1,1.5715179443359375,0.4976959228515625,28.400984741424274,0.0,49.305207744111726,3
1759953419608,106,,87.38446235656738,8.020639419555664,7.513999938964844,1,0.330657958984375,-1.473114013671875,28.81570146130634,0.0,49.95182781662737,3
1759953419750,107,,97.50151634216309,6.525993347167969,7.022380828857422,1,0.2789459228515625,0.9534454345703125,29.342219464661923,0.0,50.60694679318475,2
1759953419907,108,,100.0063419342041,9.026765823364258,6.520509719848633,1,-0.665679931640625,-1.2042999267578125,29.086338064781273,0.0,51.27012524557376,2
1759953420065,109,,94.93255615234375,7.017612457275391,6.023406982421875,1,0.222259521484375,-0.76422119140625,28.866715468879,0.0,51.94101138141586,2
1759953420220,110,,100.98838806152344,8.521080017089844,5.518913269042969,1,-0.9673614501953125,-0.0113067626953125,29.039357167746275,0.0,52.61932027565128,2
1759953420377,111,,96.43936157226562,8.028745651245117,6.518125534057617,1,-1.88043212890625,-1.386871337890625,29.230330160416734,0.0,53.304818892828614,2
1759953420534,112,,99.65968132019043,6.518363952636719,6.511926651000977,1,-0.2584075927734375,-3.4159088134765625,28.70163713032096,0.0,53.99731523498724,2
1759953420692,113,,89.85424041748047,9.031057357788086,6.014108657836914,1,0.168182373046875,-4.2743072509765625,28.693799937751756,0.0,54.696650439543404,2
1759953420832,114,,89.89214897155762,8.019208908081055,7.025241851806641,1,-0.736358642578125,-0.7217559814453125,29.51789045225337,0.0,55.40269299636052,2
1759953420973,115,,91.85147285461426,8.036375045776367,6.520986557006836,1,-0.8115081787109375,-2.231048583984375,28.89468928011444,0.0,56.11533449617549,2
1759953421115,116,,91.37821197509766,7.025003433227539,5.513668060302734,1,-0.15826416015625,-2.14666748046875,28.49543470583438,0.0,56.83448649400711,2
1759953421255,117,,87.33916282653809,6.510257720947266,7.057666778564453,1,-0.4703826904296875,3.845367431640625,28.564114896971724,0.0,57.56007819233514,2
1759953421398,118,,87.85533905029297,7.017612457275391,5.003929138183594,1,-0.384613037109375,-2.3818817138671875,28.726186550734475,0.0,58.2920547346346,2
1759953421540,119,,89.89429473876953,8.031606674194336,5.51295280456543,1,-0.51953125,0.7315521240234375,27.87806203371818,0.0,59.03037596077438,2
1759953421681,120,,95.43251991271973,6.506681442260742,7.026433944702148,1,-0.826995849609375,-1.6240081787109375,28.552961580413992,0.0,59.77501551922633,2
1759953421838,121,,97.91135787963867,9.025335311889648,6.519079208374023,1,0.52606201171875,-2.314361572265625,28.397621347294205,0.0,60.525960262181556,2
1759953421995,122,,93.42265129089355,10.03408432006836,5.511045455932617,1,0.45343017578125,0.26763916015625,28.60473230745853,0.0,61.28320987220722,2
1759953422138,123,,100.45289993286133,8.520126342773438,5.509853363037109,1,-1.6475982666015625,1.398651123046875,28.28579327766957,0.0,62.04677668559739,2
1759953422294,124,,107.05375671386719,8.03995132446289,7.529735565185547,1,0.111480712890625,1.4750823974609375,29.21748373006941,0.0,62.81668568992539,2
1759953422467,125,,101.0289192199707,11.04426383972168,7.073640823364258,1,-0.962432861328125,-4.076690673828125,29.18689196798917,0.0,63.59297468282048,2
1759953422625,126,,94.49505805969238,7.512092590332031,7.023811340332031,1,-1.1495819091796875,2.8469696044921875,28.9446872775438,0.0,64.37569458663452,2
1759953422783,127,,98.00004959106445,10.03885269165039,6.529092788696289,1,-1.170654296875,2.1320953369140625,29.82821036373683,0.0,65.16490992015841,2
1759953422941,128,,95.55268287658691,10.030031204223633,7.042884826660156,1,-2.73651123046875,1.573394775390625,29.53118292528119,0.0,65.96069943445532,2
1759953423096,129,,89.93053436279297,7.031679153442383,5.529165267944336,1,-3.1697845458984375,-2.498382568359375,28.642695047714163,0.0,66.7631569256643,2
1759953423238,130,,89.86067771911621,7.513523101806641,5.511999130249023,1,-1.967132568359375,-0.9830474853515625,29.060896086936303,0.0,67.57239224371418,2
1759953423379,131,,96.89593315124512,7.520198822021484,7.5168609619140625,1,-1.1690826416015625,0.186248779296875,29.43074571407662,0.0,68.38853252269325,2
1759953423537,132,,95.42417526245117,9.013175964355469,5.0106048583984375,1,-2.311767578125,-1.2680511474609375,29.611849656306916,0.0,69.21172366660599,2
1759953423693,133,,105.50951957702637,10.036945343017578,5.962133407592773,1,-5.426300048828125,-1.9818115234375,27.740217463580606,0.0,70.04213213396332,2
1759953423848,134,,96.47750854492188,8.021116256713867,6.512641906738281,1,-13.205947875976562,-5.6659698486328125,27.373288417225844,0.0,70.62341806111344,2
1759953424005,135,,98.97255897521973,8.526802062988281,6.530523300170898,1,-19.29559326171875,-8.808319091796875,25.68916563858394,0.0,71.03031821011852,2
1759953424164,136,,99.96747970581055,9.029388427734375,7.521629333496094,1,-22.788726806640625,-11.718643188476562,25.11201033926494,0.0,71.31514831442209,2
1759953424319,137,,98.98829460144043,8.023500442504883,6.510257720947266,1,-23.441162109375,-10.580978393554688,25.2624812550437,0.0,71.51452938743458,2
1759953424475,138,,95.98255157470703,8.531570434570312,6.002187728881836,1,-29.075714111328125,-12.2960205078125,25.527842388701053,0.0,71.65409613854332,2
1759953424630,139,,90.36064147949219,7.012367248535156,5.515575408935547,1,-28.920440673828125,-12.105209350585938,26.138781591887927,0.0,71.75179286431944,2
1759953424770,140,,90.36135673522949,7.526159286499023,6.529569625854492,1,-28.668914794921875,-12.232574462890625,26.26197448262174,0.0,71.82018057236273,2
1759953424913,141,,91.38274192810059,8.536100387573242,5.008697509765625,1,-31.080902099609375,-12.87017822265625,27.639358193680444,0.0,71.86805196799303,2
1759953425070,142,,106.96887969970703,9.042739868164062,10.04338264465332,1,-29.754196166992188,-12.397537231445312,28.491427072968804,0.0,71.90156194493424,2
1759953425239,143,,97.42951393127441,7.515907287597656,6.512165069580078,1,-34.417236328125,-11.398941040039062,29.462973792781092,0.0,71.9250189287931,2
1759953425396,144,,92.85521507263184,8.016347885131836,7.024288177490234,1,-34.25996398925781,-11.67095947265625,28.920444832877862,0.0,71.94143881749429,2
1759953425537,145,,101.97949409484863,8.031129837036133,6.519079208374023,1,-39.8709716796875,-11.653167724609375,30.22561846973531,0.0,71.95293273958512,2
1759953425694,146,,100.94523429870605,8.5296630859375,5.510568618774414,1,-41.22711181640625,-12.88873291015625,31.16509549936997,0.0,71.96097848504871,2
1759953425851,147,,96.52137756347656,7.523536682128906,7.030963897705078,1,-41.56317138671875,-14.452362060546875,31.550019580529227,0.0,71.96661050687322,2
1759953426008,148,,98.02484512329102,9.031057357788086,6.518363952636719,1,-44.26982116699219,-12.851913452148438,32.13691184302656,0.0,71.97055292215038,2
1759953426165,149,,96.95267677307129,9.021997451782227,8.565902709960938,1,-43.092498779296875,-11.3355712890625,31.300870024793618,0.0,71.97331261284438,2
1759953426322,150,,96.44484519958496,9.018421173095703,6.030559539794922,1,-40.35740661621094,-10.999801635742188,32.24732744267378,0.0,71.97524439633018,2
1759953426480,151,,99.97797012329102,10.029077529907227,5.523443222045898,1,-45.03681945800781,-13.621749877929688,31.321891817403163,0.0,71.97659664477025,2
1759953426636,152,,88.37294578552246,8.028984069824219,7.010698318481445,1,-45.67427062988281,-12.691925048828125,31.070056485499784,0.0,71.97754321867829,2
1759953426778,153,,91.84050559997559,8.034944534301758,6.5097808837890625,1,-42.74501037597656,-12.097747802734375,30.687403349847123,0.0,71.97820582041392,2
1759953426919,154,,89.87212181091309,6.511926651000977,6.516933441162109,1,-44.322113037109375,-11.600677490234375,31.608186651506845,0.0,71.97866964162887,2
1759953427060,155,,90.36755561828613,8.040428161621094,6.522178649902344,1,-48.23432922363281,-11.598648071289062,31.62777084617368,0.0,71.97899431647933,2
1759953427201,156,,91.39347076416016,8.026361465454102,5.511760711669922,1,-48.624664306640625,-10.598175048828125,33.27827174294353,0.0,71.97922158887465,2
1759953427343,157,,89.33615684509277,8.028745651245117,6.009340286254883,1,-50.395050048828125,-10.333786010742188,31.030355371628715,0.0,71.97938067955138,2
1759953427484,158,,95.40987014770508,10.030269622802734,6.511926651000977,1,-48.46685791015625,-11.722702026367188,32.50208441662251,0.0,71.97949204302509,2
1759953427643,159,,94.93517875671387,9.01937484741211,5.52058219909668,1,-50.34733581542969,-11.541839599609375,33.47209119761906,0.0,71.72539533083828,2
1759953427798,160,,99.49803352355957,8.524417877197266,6.2103271484375,1,-51.131072998046875,-12.17877197265625,34.177035323404986,0.0,71.29563468368013,2
1759953427955,161,,93.97625923156738,7.552862167358398,6.005048751831055,1,-48.48475646972656,-10.753402709960938,33.86911577616494,0.0,70.74512667432526,2
1759953428112,162,,97.46551513671875,8.040189743041992,5.012750625610352,1,-50.27256774902344,-12.305999755859375,36.324458315866615,0.0,70.11225599357327,2
1759953428268,163,,97.9912281036377,8.530855178833008,7.551431655883789,1,-51.05708312988281,-11.232025146484375,35.55515026623042,0.0,69.42384168584572,2
1759953428425,164,,96.42672538757324,7.506847381591797,7.523298263549805,1,-45.97190856933594,-11.117340087890625,34.39667443807201,0.0,68.69861288960624,2
1759953428583,165,,93.0793285369873,12.527704238891602,6.028175354003906,1,-53.83056640625,-12.378387451171875,36.33868636490831,0.0,67.94964133138454,2
1759953428723,166,,93.86396408081055,10.023355484008789,6.515026092529297,1,-47.00286865234375,-10.807296752929688,39.82744471153294,0.0,67.1860436318419,2
1759953428864,167,,90.3620719909668,8.02922248840332,5.510091781616211,1,-51.2559814453125,-10.144027709960938,37.68480037855967,0.0,66.41417255229655,2
1759953429006,168,,92.90194511413574,8.023262023925781,7.033109664916992,1,-48.274993896484375,-10.74029541015625,38.64215790101527,0.0,65.63845056165992,2
1759953429160,169,,91.36605262756348,8.523941040039062,5.523443222045898,1,-48.073486328125,-9.387542724609375,36.97315257014041,0.0,64.86195308184209,2
1759953429300,170,,92.36884117126465,7.529258728027344,5.516767501831055,1,-48.88169860839844,-9.931167602539062,37.29118074182793,0.0,64.0868165560126,2
1759953429440,171,,92.43369102478027,11.05356216430664,5.518198013305664,1,-49.88529968261719,-13.207565307617188,39.14479022209286,0.0,63.314523935893085,2
1759953429584,172,,103.00326347351074,9.027957916259766,8.016824722290039,1,-43.6644287109375,-10.474868774414062,38.25941399562214,0.0,62.54610440165533,2
1759953429739,173,,96.47345542907715,10.02192497253418,6.514310836791992,1,-40.579315185546875,-8.336273193359375,43.328717062430684,0.0,61.78227308115873,2
1759953429897,174,,96.46344184875488,8.033037185668945,6.527185440063477,1,-41.005767822265625,-11.738372802734375,39.28885039131784,0.0,61.02352880334128,2
1759953430055,175,,96.63867950439453,8.02469253540039,6.5174102783203125,1,-41.7088623046875,-13.572738647460938,41.75071749888126,0.0,60.270222509023164,2
1759953430213,176,,98.95896911621094,9.020566940307617,6.522655487060547,1,-46.334808349609375,-11.26116943359375,39.86073125740035,0.0,59.522605155039344,2
1759953430368,177,,95.4747200012207,8.018970489501953,7.600545883178711,1,-40.483612060546875,-7.0863037109375,40.15157439167425,0.0,58.78086129720768,2
1759953430525,178,,90.93594551086426,7.515430450439453,8.022069931030273,1,-47.44476318359375,-12.715362548828125,39.96890253423555,0.0,58.045132683097705,2
1759953430669,179,,89.8294448852539,7.511138916015625,6.067991256713867,1,-46.58514404296875,-8.732147216796875,37.98811835640932,0.0,57.315534888175605,2
1759953430810,180,,91.89939498901367,8.524894714355469,7.016420364379883,1,-46.98139953613281,-8.563095092773438,40.64859065356084,0.0,56.59216912159564,2
1759953430950,181,,90.87991714477539,7.524967193603516,7.019519805908203,1,-41.96563720703125,-10.529220581054688,36.37678469039655,0.0,55.87513069377713,2
1759953431091,182,,87.33725547790527,8.518218994140625,7.025957107543945,1,-42.321746826171875,-10.47955322265625,39.27737267243697,0.0,55.16451519515823,2
1759953431232,183,,95.43156623840332,8.033275604248047,7.025003433227539,1,-46.143463134765625,-12.510040283203125,39.56755008919026,0.0,54.4604231269552,2
1759953431389,184,,94.40946578979492,11.036396026611328,6.517648696899414,1,-39.795501708984375,-9.256011962890625,39.17810371208995,0.0,53.76296351041423,2
1759953431545,185,,109.6193790435791,7.043123245239258,6.522655487060547,1,-45.38517761230469,-11.483749389648438,40.036069756151825,0.0,53.07225685303912,2
