timestamp_ms,frame,face_det_ms,gaze_est_ms,blink_det_ms,num_faces,pitch_deg,yaw_deg,ear,blink_rate_bps,engagement_score,engagement_level
1760267592529,48,86.00020408630371,9.002447128295898,5.998849868774414,1,-8.615325927734375,-42.11981201171875,29.894847993328614,0.0,45.960045598626536,3
1760267592657,49,89.99872207641602,6.999492645263672,6.000041961669922,1,-8.98516845703125,-41.04156494140625,28.633071185155657,0.0,45.709372943496426,3
1760267592791,50,87.9981517791748,9.998798370361328,7.002115249633789,1,-6.435760498046875,-40.9908447265625,28.609607533466612,0.0,45.47108323918254,3
1760267592924,51,87.9983901977539,7.996559143066406,5.997419357299805,1,-8.316986083984375,-41.32646179199219,28.886823387990248,0.0,45.24432568349801,3
1760267593056,52,84.99956130981445,6.998538970947266,5.999565124511719,1,-1.9356536865234375,-36.89935302734375,29.595071800340214,0.0,45.02832483441838,3
1760267593185,53,90.99888801574707,8.998870849609375,6.999969482421875,1,-6.759246826171875,-42.627716064453125,28.99251779396169,0.0,44.82237244897535,3
1760267593322,54,99.99895095825195,6.999492645263672,8.001565933227539,1,-5.73785400390625,-40.09754943847656,29.0962743172213,0.0,44.62582036195702,3
1760267593469,55,93.0030345916748,6.998300552368164,5.99980354309082,1,-3.9351806640625,-37.71315002441406,29.661256030597684,0.0,44.43807425336991,3
1760267593607,56,91.99810028076172,7.996559143066406,7.0018768310546875,1,-7.8143157958984375,-42.8072509765625,29.159293040006528,0.0,44.25858817793533,3
1760267593743,57,90.00015258789062,7.99870491027832,6.999015808105469,1,-7.943695068359375,-38.500335693359375,29.5569325142154,0.0,44.08685974998589,3
1760267593878,58,85.9992504119873,6.99925422668457,5.997896194458008,1,-6.404815673828125,-40.305450439453125,29.527674633060258,0.0,43.922425893769,3
1760267594007,59,87.99862861633301,5.997180938720703,6.998777389526367,1,-9.485885620117188,-40.03924560546875,28.992727236651163,0.0,43.76485908297876,3
1760267594136,60,89.99991416931152,7.992029190063477,7.00068473815918,1,-6.253173828125,-36.6226806640625,29.32983637411072,0.0,43.61376400483635,3
1760267594273,61,89.99943733215332,6.99925422668457,6.000757217407227,1,-7.1616058349609375,-38.3466796875,28.677222778646676,0.0,43.46877459363621,3
1760267594407,62,87.99958229064941,7.999181747436523,7.000923156738281,1,-4.959442138671875,-35.57196044921875,28.57190697760811,0.0,43.32955138670786,3
1760267594539,63,85.9987735748291,7.995843887329102,5.999565124511719,1,-6.3272705078125,-38.10987854003906,29.151312899123834,0.0,43.195779162485714,3
1760267594668,64,87.99934387207031,6.9980621337890625,7.001638412475586,1,-4.571990966796875,-38.49650573730469,28.94329943454681,0.0,43.067164826055695,3
1760267594801,65,86.99774742126465,7.996320724487305,7.00068473815918,1,-6.79815673828125,-32.65260314941406,28.940274901168927,0.0,42.943435512339796,3
1760267594933,66,89.00165557861328,7.99560546875,6.997346878051758,1,-5.8264923095703125,-34.23808288574219,28.590263137524424,0.0,42.824336881138066,3
1760267595068,67,84.99622344970703,6.998538970947266,6.003141403198242,1,-7.063446044921875,-35.27302551269531,28.80609363916848,0.0,42.709631581693806,3
1760267595196,68,92.99969673156738,10.997772216796875,6.00123405456543,1,-9.141128540039062,-34.932037353515625,28.978163566422708,0.0,42.599097867382916,3
1760267595338,69,94.00081634521484,6.997108459472656,6.992340087890625,1,-9.105499267578125,-40.409027099609375,28.31965564474669,0.0,42.49252834363498,3
1760267595477,70,87.99433708190918,6.998538970947266,6.000518798828125,1,-8.981124877929688,-36.79669189453125,29.35445858087455,0.0,42.38972883434043,3
1760267595611,71,86.99989318847656,7.997274398803711,6.000518798828125,1,-5.61395263671875,-35.61332702636719,29.081083461180143,0.0,42.29051735384138,3
1760267595742,72,88.99712562561035,8.999824523925781,6.003856658935547,1,-8.393630981445312,-29.880279541015625,29.311648593721593,0.0,42.194723173190866,3
1760267595885,73,93.00065040588379,6.9980621337890625,6.998538970947266,1,-3.7206268310546875,-30.806396484375,28.436832245026277,0.0,42.10218597073488,3
1760267596024,74,90.00015258789062,7.999181747436523,6.002187728881836,1,2.04461669921875,-28.272598266601562,29.298505003546474,0.0,42.01275505825687,3
1760267596160,75,91.00127220153809,6.998777389526367,5.99980354309082,1,-1.0606842041015625,-21.529006958007812,29.33861290107985,0.0,41.92628867495235,3
1760267596295,76,88.99736404418945,7.999181747436523,7.001399993896484,1,0.6888427734375,-17.6964111328125,29.981937432014412,0.0,41.84265334239492,3
1760267596430,77,90.00062942504883,7.998943328857422,6.999015808105469,1,0.3294677734375,-15.579696655273438,29.702675053146578,0.0,41.76172327443372,3
1760267596568,78,86.00139617919922,8.998394012451172,6.999969482421875,1,1.31549072265625,-15.395889282226562,29.3488805807539,0.0,41.68337983664234,3
1760267596702,79,89.00046348571777,7.999420166015625,6.999969482421875,1,-0.618072509765625,-12.975341796875,30.050507464267426,0.0,41.75900686609148,3
1760267596840,80,87.9983901977539,6.998777389526367,6.0024261474609375,1,-1.129638671875,-14.2884521484375,30.58886400572737,0.0,41.94285162175798,3
1760267596972,81,88.99521827697754,5.997657775878906,7.004261016845703,1,-1.27960205078125,-6.8964996337890625,30.167984282755164,0.0,42.07154295072453,3
1760267597105,82,88.99903297424316,6.997108459472656,5.999326705932617,1,0.6224517822265625,-4.4243316650390625,29.887688914629997,0.0,42.16162688100111,3
1760267597239,83,87.99934387207031,7.996797561645508,5.997896194458008,1,3.1935577392578125,-3.08734130859375,30.071332133109777,0.0,42.22468563219472,3
1760267597371,84,84.99979972839355,5.996942520141602,5.9967041015625,1,0.4554901123046875,-4.087646484375,30.6524066595558,0.0,42.268826758030244,3
1760267597502,85,83.99820327758789,9.999275207519531,6.000518798828125,1,2.530364990234375,-3.6878509521484375,30.61548895750473,0.0,42.29972554611511,3
1760267597633,86,88.99831771850586,7.996320724487305,6.998538970947266,1,1.127471923828125,-0.413177490234375,29.625780102216297,0.0,42.321354697774524,3
1760267597768,87,87.9981517791748,8.000612258911133,7.00068473815918,1,1.841094970703125,-2.638916015625,29.304232242287874,0.0,42.33649510393611,3
1760267597902,88,86.99965476989746,10.999917984008789,7.001161575317383,1,1.70245361328125,-1.6685791015625,29.23888826831218,0.0,42.34709338824922,3
1760267598037,89,89.99943733215332,5.999088287353516,6.987094879150391,1,2.566009521484375,-1.5843353271484375,29.15502832865622,0.0,42.3545121872684,3
1760267598172,90,91.00008010864258,5.999565124511719,7.003545761108398,1,-0.1606903076171875,-0.5253448486328125,28.59170162741969,0.0,42.35970534658182,3
1760267598310,91,87.99910545349121,7.99870491027832,5.998134613037109,1,1.1699981689453125,-2.7130584716796875,29.087311852820882,0.0,42.363340558101214,3
1760267598444,92,88.99950981140137,6.996393203735352,6.995439529418945,1,0.0467987060546875,-0.457672119140625,29.587381817703253,0.0,42.52453576763525,3
1760267598578,93,74.00226593017578,9.998083114624023,6.000041961669922,1,0.1242218017578125,-0.6323089599609375,29.21727233166468,0.0,42.800300787945275,3
1760267598698,94,89.9970531463623,6.998300552368164,6.001472473144531,1,-0.7642822265625,0.4914398193359375,30.053062079953605,0.0,43.16021055156169,3
1760267598834,95,87.9983901977539,6.997346878051758,6.999969482421875,1,0.3294677734375,0.7286376953125,30.012978274566237,0.0,43.582687160300146,3
1760267598967,96,86.99631690979004,9.996175765991211,7.004499435424805,1,-0.4346466064453125,-1.0318450927734375,29.204460927749274,0.0,44.05238704893659,3
1760267599103,97,83.99796485900879,8.997678756713867,5.997896194458008,1,-0.110626220703125,-1.5198822021484375,28.859389021474154,0.0,44.55836425467323,3
1760267599234,98,88.00125122070312,9.998321533203125,8.002519607543945,1,-0.5784454345703125,-1.466156005859375,28.93134391389534,0.0,45.092778766917945,3
1760267599372,99,91.99881553649902,7.996797561645508,6.000041961669922,1,0.4897308349609375,-0.498199462890625,29.17181949828899,0.0,45.64998775082285,3
1760267599510,100,86.00091934204102,7.996320724487305,5.999565124511719,1,-0.44415283203125,1.6228179931640625,28.453953374023826,0.0,46.22590576065223,3
1760267599643,101,71.99811935424805,7.998466491699219,6.000041961669922,1,-1.604217529296875,1.121826171875,29.05626178757505,0.0,46.81755398392181,3
1760267599760,102,87.00203895568848,6.99925422668457,6.997108459472656,1,-1.0116119384765625,0.930389404296875,28.635509980742256,0.0,47.42274237177176,3
1760267599894,103,81.00080490112305,7.995367050170898,5.997896194458008,1,-2.107421875,1.1891326904296875,29.15876331228472,0.0,48.039845227579356,3
1760267600021,104,88.99760246276855,7.999897003173828,5.999088287353516,1,-1.1005706787109375,0.9566192626953125,28.7518032503854,0.0,48.667642560026266,3
1760267600154,105,87.99958229064941,6.999015808105469,6.000518798828125,1,1.5715179443359375,0.4976959228515625,28.400984741424274,0.0,49.305207744111726,3
1760267600287,106,84.99884605407715,6.997585296630859,6.001472473144531,1,0.330657958984375,-1.473114013671875,28.81570146130634,0.0,49.95182781662737,3
1760267600415,107,87.99910545349121,7.000207901000977,6.00123405456543,1,0.2789459228515625,0.9534454345703125,29.342219464661923,0.0,50.60694679318475,2
1760267600548,108,75.99782943725586,6.998777389526367,6.003141403198242,1,-0.665679931640625,-1.2042999267578125,29.086338064781273,0.0,51.27012524557376,2
1760267600667,109,79.99801635742188,6.988763809204102,6.001949310302734,1,0.222259521484375,-0.76422119140625,28.866715468879,0.0,51.94101138141586,2
1760267600791,110,89.99967575073242,5.999088287353516,6.003379821777344,1,-0.9673614501953125,-0.0113067626953125,29.039357167746275,0.0,52.61932027565128,2
1760267600928,111,89.00260925292969,7.999181747436523,4.99725341796875,1,-1.88043212890625,-1.386871337890625,29.230330160416734,0.0,53.304818892828614,2
1760267601062,112,89.00141716003418,6.997585296630859,5.997896194458008,1,-0.2584075927734375,-3.4159088134765625,28.70163713032096,0.0,53.99731523498724,2
1760267601195,113,90.00539779663086,8.999347686767578,6.998538970947266,1,0.168182373046875,-4.2743072509765625,28.693799937751756,0.0,54.696650439543404,2
1760267601331,114,90.00396728515625,7.996797561645508,6.000995635986328,1,-0.736358642578125,-0.7217559814453125,29.51789045225337,0.0,55.40269299636052,2
1760267601465,115,90.00062942504883,5.998849868774414,5.999565124511719,1,-0.8115081787109375,-2.231048583984375,28.89468928011444,0.0,56.11533449617549,2
1760267601601,116,86.00592613220215,7.99870491027832,5.998849868774414,1,-0.15826416015625,-2.14666748046875,28.49543470583438,0.0,56.83448649400711,2
1760267601731,117,86.99750900268555,5.9986114501953125,6.00123405456543,1,-0.4703826904296875,3.845367431640625,28.564114896971724,0.0,57.56007819233514,2
1760267601861,118,90.99912643432617,6.998538970947266,6.000518798828125,1,-0.384613037109375,-2.3818817138671875,28.726186550734475,0.0,58.2920547346346,2
1760267601996,119,80.99818229675293,8.001565933227539,5.9967041015625,1,-0.51953125,0.7315521240234375,27.87806203371818,0.0,59.03037596077438,2
1760267602122,120,90.00229835510254,6.998538970947266,6.003856658935547,1,-0.826995849609375,-1.6240081787109375,28.552961580413992,0.0,59.77501551922633,2
1760267602257,121,86.99917793273926,7.002830505371094,7.004976272583008,1,0.52606201171875,-2.314361572265625,28.397621347294205,0.0,60.525960262181556,2
1760267602392,122,89.9972915649414,6.997346878051758,7.00068473815918,1,0.45343017578125,0.26763916015625,28.60473230745853,0.0,61.28320987220722,2
1760267602529,123,90.99936485290527,7.9975128173828125,5.997657775878906,1,-1.6475982666015625,1.398651123046875,28.28579327766957,0.0,62.04677668559739,2
1760267602667,124,91.99857711791992,6.999015808105469,7.001161575317383,1,0.111480712890625,1.4750823974609375,29.21748373006941,0.0,62.81668568992539,2
1760267602803,125,84.99884605407715,8.001327514648438,6.000041961669922,1,-0.962432861328125,-4.076690673828125,29.18689196798917,0.0,63.59297468282048,2
1760267602934,126,87.00394630432129,6.998777389526367,7.996797561645508,1,-1.1495819091796875,2.8469696044921875,28.9446872775438,0.0,64.37569458663452,2
1760267603069,127,87.9964828491211,7.999181747436523,6.000518798828125,1,-1.170654296875,2.1320953369140625,29.82821036373683,0.0,65.16490992015841,2
1760267603202,128,89.00094032287598,7.997751235961914,6.995439529418945,1,-2.73651123046875,1.573394775390625,29.53118292528119,0.0,65.96069943445532,2
1760267603337,129,91.00127220153809,6.999015808105469,6.000041961669922,1,-3.1697845458984375,-2.498382568359375,28.642695047714163,0.0,66.7631569256643,2
1760267603473,130,88.99950981140137,6.999015808105469,6.99925422668457,1,-1.967132568359375,-0.9830474853515625,29.060896086936303,0.0,67.57239224371418,2
1760267603608,131,89.9960994720459,6.99615478515625,8.001565933227539,1,-1.1690826416015625,0.186248779296875,29.43074571407662,0.0,68.38853252269325,2
1760267603743,132,87.99982070922852,6.995677947998047,6.000041961669922,1,-2.311767578125,-1.2680511474609375,29.611849656306916,0.0,69.21172366660599,2
1760267603877,133,88.00148963928223,7.99870491027832,5.992889404296875,1,-5.426300048828125,-1.9818115234375,27.740217463580606,0.0,70.04213213396332,2
1760267604012,134,87.99958229064941,6.998538970947266,5.998134613037109,1,-13.205947875976562,-5.6659698486328125,27.373288417225844,0.0,70.62341806111344,2
1760267604145,135,89.0042781829834,7.996797561645508,5.996227264404297,1,-19.29559326171875,-8.808319091796875,25.68916563858394,0.0,71.03031821011852,2
1760267604279,136,85.99710464477539,7.999181747436523,6.003379821777344,1,-22.788726806640625,-11.718643188476562,25.11201033926494,0.0,71.31514831442209,2
1760267604412,137,78.00173759460449,8.998870849609375,5.998849868774414,1,-23.441162109375,-10.580978393554688,25.2624812550437,0.0,71.51452938743458,2
1760267604536,138,92.99921989440918,7.999658584594727,5.997896194458008,1,-29.075714111328125,-12.2960205078125,25.527842388701053,0.0,71.65409613854332,2
1760267604675,139,85.00146865844727,7.999181747436523,6.999731063842773,1,-28.920440673828125,-12.105209350585938,26.138781591887927,0.0,71.75179286431944,2
1760267604806,140,90.00110626220703,6.998538970947266,7.001161575317383,1,-28.668914794921875,-12.232574462890625,26.26197448262174,0.0,71.82018057236273,2
1760267604943,141,89.00070190429688,6.996393203735352,6.994485855102539,1,-31.080902099609375,-12.87017822265625,27.639358193680444,0.0,71.86805196799303,2
1760267605079,142,88.99998664855957,7.996797561645508,5.997896194458008,1,-29.754196166992188,-12.397537231445312,28.491427072968804,0.0,71.90156194493424,2
1760267605213,143,88.99784088134766,7.998228073120117,5.999326705932617,1,-34.417236328125,-11.398941040039062,29.462973792781092,0.0,71.9250189287931,2
1760267605348,144,94.99812126159668,7.999897003173828,6.001472473144531,1,-34.25996398925781,-11.67095947265625,28.920444832877862,0.0,71.94143881749429,2
1760267605491,145,94.99979019165039,7.999420166015625,6.003618240356445,1,-39.8709716796875,-11.653167724609375,30.22561846973531,0.0,71.95293273958512,2
1760267605635,146,96.00067138671875,9.997844696044922,6.99925422668457,1,-41.22711181640625,-12.88873291015625,31.16509549936997,0.0,71.96097848504871,2
1760267605781,147,94.00200843811035,6.9980621337890625,6.998777389526367,1,-41.56317138671875,-14.452362060546875,31.550019580529227,0.0,71.96661050687322,2
1760267605923,148,95.99995613098145,8.997917175292969,7.995843887329102,1,-44.26982116699219,-12.851913452148438,32.13691184302656,0.0,71.97055292215038,2
1760267606066,149,92.00048446655273,6.999015808105469,6.999969482421875,1,-43.092498779296875,-11.3355712890625,31.300870024793618,0.0,71.97331261284438,2
1760267606202,150,89.99896049499512,7.00068473815918,5.998373031616211,1,-40.35740661621094,-10.999801635742188,32.24732744267378,0.0,71.97524439633018,2
1760267606335,151,88.99950981140137,7.997751235961914,5.997896194458008,1,-45.03681945800781,-13.621749877929688,31.321891817403163,0.0,71.97659664477025,2
1760267606469,152,90.00086784362793,7.997989654541016,7.001161575317383,1,-45.67427062988281,-12.691925048828125,31.070056485499784,0.0,71.97754321867829,2
1760267606606,153,87.99862861633301,6.99925422668457,6.99925422668457,1,-42.74501037597656,-12.097747802734375,30.687403349847123,0.0,71.97820582041392,2
1760267606741,154,87.00013160705566,6.998777389526367,5.99980354309082,1,-44.322113037109375,-11.600677490234375,31.608186651506845,0.0,71.97866964162887,2
1760267606872,155,86.99870109558105,5.9986114501953125,6.00123405456543,1,-48.23432922363281,-11.598648071289062,31.62777084617368,0.0,71.97899431647933,2
1760267607002,156,87.00203895568848,7.997035980224609,5.9947967529296875,1,-48.624664306640625,-10.598175048828125,33.27827174294353,0.0,71.97922158887465,2
1760267607132,157,87.9979133605957,6.997346878051758,7.002353668212891,1,-50.395050048828125,-10.333786010742188,31.030355371628715,0.0,71.97938067955138,2
1760267607263,158,88.99855613708496,6.997585296630859,6.00123405456543,1,-48.46685791015625,-11.722702026367188,32.50208441662251,0.0,71.97949204302509,2
1760267607395,159,88.99879455566406,6.999015808105469,5.997419357299805,1,-50.34733581542969,-11.541839599609375,33.47209119761906,0.0,71.72539533083828,2
1760267607528,160,87.99910545349121,6.998300552368164,5.9986114501953125,1,-51.131072998046875,-12.17877197265625,34.177035323404986,0.0,71.29563468368013,2
1760267607659,161,92.99945831298828,7.000923156738281,6.000280380249023,1,-48.48475646972656,-10.753402709960938,33.86911577616494,0.0,70.74512667432526,2
1760267607795,162,72.99947738647461,7.003068923950195,6.000757217407227,1,-50.27256774902344,-12.305999755859375,36.324458315866615,0.0,70.11225599357327,2
1760267607911,163,86.99965476989746,7.997035980224609,7.001399993896484,1,-51.05708312988281,-11.232025146484375,35.55515026623042,0.0,69.42384168584572,2
1760267608042,164,89.00046348571777,8.998394012451172,6.995916366577148,1,-45.97190856933594,-11.117340087890625,34.39667443807201,0.0,68.69861288960624,2
1760267608176,165,88.99998664855957,13.99850845336914,5.998849868774414,1,-53.83056640625,-12.378387451171875,36.33868636490831,0.0,67.94964133138454,2
1760267608309,166,77.00204849243164,7.996559143066406,5.999088287353516,1,-47.00286865234375,-10.807296752929688,39.82744471153294,0.0,67.1860436318419,2
1760267608431,167,90.99817276000977,7.995843887329102,6.999969482421875,1,-51.2559814453125,-10.144027709960938,37.68480037855967,0.0,66.41417255229655,2
1760267608570,168,89.99514579772949,6.997585296630859,7.004499435424805,1,-48.274993896484375,-10.74029541015625,38.64215790101527,0.0,65.63845056165992,2
1760267608705,169,88.00077438354492,6.997346878051758,7.000207901000977,1,-48.073486328125,-9.387542724609375,36.97315257014041,0.0,64.86195308184209,2
1760267608840,170,74.9976634979248,7.000207901000977,6.998538970947266,1,-48.88169860839844,-9.931167602539062,37.29118074182793,0.0,64.0868165560126,2
1760267608963,171,90.99841117858887,6.996631622314453,6.000280380249023,1,-49.88529968261719,-13.207565307617188,39.14479022209286,0.0,63.314523935893085,2
1760267609101,172,89.99991416931152,7.999658584594727,6.000041961669922,1,-43.6644287109375,-10.474868774414062,38.25941399562214,0.0,62.54610440165533,2
1760267609237,173,87.99934387207031,7.999181747436523,7.000923156738281,1,-40.579315185546875,-8.336273193359375,43.328717062430684,0.0,61.78227308115873,2
1760267609371,174,87.00037002563477,7.00068473815918,6.000757217407227,1,-41.005767822265625,-11.738372802734375,39.28885039131784,0.0,61.02352880334128,2
1760267609504,175,88.99521827697754,7.998228073120117,6.000757217407227,1,-41.7088623046875,-13.572738647460938,41.75071749888126,0.0,60.270222509023164,2
1760267609638,176,82.99970626831055,6.000041961669922,5.999088287353516,1,-46.334808349609375,-11.26116943359375,39.86073125740035,0.0,59.522605155039344,2
1760267609764,177,88.99903297424316,6.996631622314453,6.002902984619141,1,-40.483612060546875,-7.0863037109375,40.15157439167425,0.0,58.78086129720768,2
1760267609899,178,88.99903297424316,7.995128631591797,8.002996444702148,1,-47.44476318359375,-12.715362548828125,39.96890253423555,0.0,58.045132683097705,2
1760267610034,179,85.9994888305664,9.99593734741211,6.999731063842773,1,-46.58514404296875,-8.732147216796875,37.98811835640932,0.0,57.315534888175605,2
1760267610166,180,85.00003814697266,7.9975128173828125,6.999015808105469,1,-46.98139953613281,-8.563095092773438,40.64859065356084,0.0,56.59216912159564,2
1760267610297,181,84.99741554260254,6.994009017944336,7.002115249633789,1,-41.96563720703125,-10.529220581054688,36.37678469039655,0.0,55.87513069377713,2
1760267610429,182,88.00482749938965,6.994724273681641,5.99980354309082,1,-42.321746826171875,-10.47955322265625,39.27737267243697,0.0,55.16451519515823,2
1760267610563,183,85.99853515625,7.993936538696289,6.000041961669922,1,-46.143463134765625,-12.510040283203125,39.56755008919026,0.0,54.4604231269552,2
1760267610693,184,87.9979133605957,7.9975128173828125,6.000757217407227,1,-39.795501708984375,-9.256011962890625,39.17810371208995,0.0,53.76296351041423,2
1760267610828,185,91.99714660644531,5.998373031616211,7.002115249633789,1,-45.38517761230469,-11.483749389648438,40.036069756151825,0.0,53.07225685303912,2
1760267610964,186,91.99857711791992,6.997108459472656,6.003856658935547,1,-46.55708312988281,-10.448760986328125,39.46995301611408,0.0,52.38843774922073,2
1760267611101,187,85.99972724914551,6.988763809204102,5.001068115234375,1,-43.573944091796875,-9.8094482421875,40.70443613432715,0.0,51.711657325175224,2
